"RT","SERIALNO","DIVISION","SPORDER","PUMA","REGION","STATE","ADJINC","PWGTP","CIT","CITWP","COW","ENG","FER","GCL","GCM","GCR","HIMRKS","HINS1","HINS2","HINS3","HINS4","HINS5","HINS6","HINS7","INTP","JWMNP","JWRIP","JWTRNS","LANX","MAR","MARHD","MARHM","MARHT","MARHW","MARHYP","MIG","MIL","MLPA","MLPB","MLPCD","MLPE","MLPFG","MLPH","MLPIK","MLPJ","NWAB","NWAV","NWLA","NWLK","NWRE","OIP","PAP","RETP","SCH","SCHG","SCHL","SEMP","SEX","SSIP","SSP","WAGP","WKHP","WKWN","WRK","YOEP","ANC","ANC1P","ANC2P","DECADE","DRIVESP","ESP","ESR","FOD1P","FOD2P","HICOV","HISP","INDP","JWAP","JWDP","LANP","MIGPUMA","MIGSP","MSP","NATIVITY","NOP","OC","OCCP","PAOC","PERNP","PINCP","POBP","POVPIP","POWPUMA","POWSP","PRIVCOV","PUBCOV","QTRBIR","RAC1P","RAC2P","RAC3P","RACAIAN","RACASN","RACBLK","RACNH","RACNUM","RACPI","RACSOR","RACWHT","RC","SCIENGP","SCIENGRLP","SFN","SFR","VPS","WAOB","Class"
"P","2023HU1073392",1,1,507,1,25,1019518,84,1,NA,1,NA,NA,2,NA,NA,0,1,2,1,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,2,3,0,0,0,1,NA,23,0,2,0,24000,0,NA,NA,2,NA,1,26,999,NA,NA,NA,6,2304,NA,1,1,5281,NA,NA,NA,NA,NA,6,1,NA,0,800,4,0,24000,25,148,NA,NA,1,1,1,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU0765901",1,1,201,1,25,1019518,52,1,NA,NA,NA,NA,2,NA,NA,2,2,1,1,2,2,2,2,10,NA,NA,NA,2,1,2,2,2,2,1999,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,3600,1,NA,19,0,2,0,18000,0,NA,NA,2,NA,2,22,935,NA,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,4,0,21610,25,290,NA,NA,1,1,3,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0576414",1,1,201,1,25,1019518,19,1,NA,6,NA,NA,2,NA,NA,0,2,2,1,2,2,2,2,0,20,1,1,2,1,2,2,2,2,1977,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,1,NA,22,30000,2,0,28600,40,20,52,1,NA,2,50,22,NA,1,NA,1,5507,NA,1,1,8370,92,49,NA,NA,NA,1,1,NA,0,2014,4,30040,58640,26,454,290,25,2,1,2,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU1030610",1,1,201,1,25,1019518,17,1,NA,1,NA,NA,2,NA,NA,2,2,1,2,2,2,2,2,0,45,1,1,2,1,2,2,2,2,2001,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,16,0,1,0,0,90000,40,52,1,NA,4,999,999,NA,1,NA,1,NA,NA,1,1,2980,70,22,NA,NA,NA,1,1,NA,0,7700,NA,90000,90000,25,321,400,25,1,2,2,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0233379",1,2,802,1,25,1019518,18,1,NA,NA,NA,NA,NA,NA,NA,0,1,2,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,3,16,21,0,1,0,0,0,NA,NA,NA,NA,4,999,999,NA,NA,NA,6,3600,5501,1,1,NA,NA,NA,NA,800,25,6,1,NA,0,NA,NA,0,0,25,0,NA,NA,1,2,4,6,4015,4,0,1,0,0,1,0,0,0,0,1,2,NA,NA,NA,1,"No"
"P","2023HU0757608",1,2,601,1,25,1019518,34,1,NA,1,NA,2,2,NA,NA,0,1,2,2,2,2,2,2,0,6,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,16,0,2,0,0,40000,40,52,1,NA,1,924,999,NA,1,NA,1,NA,NA,1,1,4971,83,43,NA,NA,NA,6,1,NA,0,4720,4,40000,40000,25,428,290,33,1,2,4,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1094838",1,3,1201,1,25,1019518,190,1,NA,1,NA,NA,NA,NA,NA,0,1,2,2,2,2,2,2,0,20,1,1,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,2,15,20,0,1,0,0,30000,25,52,1,NA,2,50,425,NA,1,NA,1,NA,NA,1,1,8680,107,64,NA,1090,37,6,1,NA,0,4040,NA,30000,30000,25,501,900,25,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0845866",1,2,702,1,25,1019518,65,4,2015,5,2,NA,2,NA,NA,0,1,2,2,2,2,2,2,10000,142,1,1,1,1,2,2,1,2,1995,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,2,0,0,0,1,NA,22,0,2,0,0,50000,40,52,1,1998,4,999,999,6,1,NA,1,5507,NA,1,1,9370,230,115,1970,700,25,1,2,NA,0,5240,4,50000,60000,207,501,700,25,1,2,2,6,4000,5,0,1,0,0,1,0,0,0,0,1,2,NA,NA,NA,4,"No"
"P","2023HU0484983",1,2,506,1,25,1019518,30,1,NA,1,NA,NA,1,NA,2,0,2,2,1,2,2,2,2,0,NA,NA,NA,2,1,2,2,2,2,2002,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,1,NA,19,0,1,0,37000,77000,32,24,2,NA,1,920,999,NA,NA,NA,6,NA,NA,1,1,770,NA,NA,NA,NA,NA,1,1,NA,0,220,NA,77000,114000,25,332,NA,NA,2,1,1,9,9000,17,1,0,0,0,2,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0016784",1,3,100,1,25,1019518,270,1,NA,NA,NA,NA,2,NA,NA,0,2,2,1,2,2,2,2,1500,NA,NA,NA,2,1,2,2,1,2,1961,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,1,NA,16,0,2,0,7200,0,NA,NA,2,NA,1,50,999,NA,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,4,0,8700,25,501,NA,NA,2,1,4,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,1,1,NA,1,"Yes"
"P","2023HU1440845",1,1,605,1,25,1019518,93,1,NA,2,NA,NA,2,NA,NA,2,1,1,1,2,2,2,2,1000,NA,NA,11,2,1,2,2,1,2,1985,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,60000,1,NA,24,0,1,0,24000,50000,15,52,1,NA,2,125,32,NA,NA,NA,1,3700,NA,1,1,7380,NA,NA,NA,600,25,1,1,NA,0,1760,NA,50000,135000,39,501,600,25,1,1,2,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU1403227",1,2,613,1,25,1019518,53,4,1990,NA,NA,NA,1,NA,2,0,1,2,1,2,2,2,2,0,NA,NA,NA,2,1,2,2,1,2,1971,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,1,NA,24,0,1,0,30000,0,NA,NA,2,1983,1,144,999,5,NA,NA,6,5502,5507,1,1,NA,NA,NA,NA,NA,NA,1,2,NA,0,NA,NA,0,30000,132,251,NA,NA,1,1,2,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,5,"No"
"P","2023HU1411149",1,1,801,1,25,1019518,70,5,NA,2,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,50,NA,2,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,24,0,1,0,0,90000,40,52,1,2019,1,32,999,8,NA,NA,1,3700,NA,1,1,7870,104,55,NA,NA,NA,6,2,NA,0,1760,NA,90000,90000,110,501,800,25,1,2,2,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,5,"No"
"P","2023HU0809223",1,1,402,1,25,1019518,29,1,NA,1,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,1,NA,12,2,1,2,2,1,2,2012,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,16,0,2,0,0,38000,40,52,1,NA,2,32,20,NA,NA,NA,1,NA,NA,1,1,7480,94,54,NA,NA,NA,1,1,NA,0,3648,4,38000,38000,25,289,400,25,1,2,1,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0501921",1,1,607,1,25,1019518,32,1,NA,NA,NA,NA,2,NA,NA,0,1,2,1,2,2,2,2,34000,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38100,1,NA,21,0,2,0,16300,0,NA,NA,2,NA,2,51,50,NA,NA,NA,6,2304,NA,1,1,NA,NA,NA,NA,NA,NA,6,1,NA,0,NA,4,0,88400,34,501,NA,NA,1,1,2,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU0379486",1,2,802,1,25,1019518,38,4,2014,1,1,NA,NA,NA,NA,0,1,2,2,2,2,2,2,0,NA,NA,11,1,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,0,1,0,0,80000,40,52,1,1998,1,419,999,6,NA,NA,1,3700,NA,1,1,7390,NA,NA,4545,800,25,6,2,NA,0,5740,NA,80000,80000,214,501,800,25,1,2,4,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,4,"No"
"P","2023HU1120854",1,2,505,1,25,1019518,94,4,2003,1,1,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,NA,NA,NA,1,1,2,2,3,2,2018,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,1,NA,19,0,2,0,0,0,NA,NA,2,1996,1,275,999,6,NA,NA,6,NA,NA,1,5,4981,NA,NA,1200,NA,NA,1,2,NA,0,4120,4,0,0,329,501,NA,NA,1,2,4,9,9000,29,0,0,0,0,2,0,1,1,0,NA,NA,NA,NA,NA,3,"No"
"P","2023HU1253765",1,4,1101,1,25,1019518,44,1,NA,NA,NA,NA,2,NA,NA,0,2,2,1,2,2,2,2,0,NA,NA,NA,2,1,2,2,3,2,2010,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,1,NA,16,0,2,0,6000,0,NA,NA,2,NA,1,142,999,NA,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2,1,NA,0,NA,4,0,6000,25,364,NA,NA,2,1,2,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"Yes"
"P","2023HU0806239",1,2,613,1,25,1019518,82,4,1989,2,NA,2,2,NA,NA,0,1,2,2,2,2,2,2,0,12,1,1,2,1,2,2,1,2,2004,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,2,3,0,0,0,1,NA,23,0,2,0,0,90000,20,52,1,1972,1,795,999,4,1,NA,1,3301,6402,1,1,9170,84,43,NA,NA,NA,1,2,NA,0,420,2,90000,90000,210,501,600,25,1,2,2,6,4015,4,0,1,0,0,1,0,0,0,0,2,2,NA,NA,NA,4,"No"
"P","2023HU0601524",1,4,403,1,25,1019518,116,1,NA,1,NA,NA,2,NA,NA,0,2,2,2,2,2,2,2,0,60,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,16,0,1,0,0,45000,40,52,1,NA,2,142,51,NA,1,NA,1,NA,NA,2,1,4871,85,34,NA,NA,NA,6,1,NA,0,7640,NA,45000,45000,25,286,400,25,2,2,1,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0840965",1,2,611,1,25,1019518,55,1,NA,1,NA,1,2,NA,NA,0,1,2,2,2,2,2,2,0,15,3,1,2,1,2,2,1,2,2013,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,24,0,2,0,0,240000,40,52,NA,NA,4,999,999,NA,3,NA,1,3202,NA,1,1,6871,91,49,NA,NA,NA,1,1,NA,0,910,1,240000,240000,26,501,600,25,1,2,4,6,4000,5,0,1,0,0,1,0,0,0,0,2,2,NA,NA,NA,1,"No"
"P","2023HU1168640",1,2,612,1,25,1019518,141,1,NA,1,1,NA,NA,NA,NA,0,1,2,2,1,2,2,2,0,NA,NA,NA,1,5,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,3,0,0,0,2,13,14,0,1,0,0,3000,40,8,2,NA,2,50,26,NA,NA,7,6,NA,NA,1,1,7890,NA,NA,2560,1,207,6,1,7,1,2545,NA,3000,3000,6,270,NA,NA,1,1,1,9,9000,21,0,1,0,0,2,0,0,1,1,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0580657",1,2,607,1,25,1019518,67,5,NA,1,1,2,NA,NA,NA,0,1,2,2,2,2,2,2,0,5,2,1,1,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,2,15,21,0,2,0,0,8000,40,8,1,2022,2,924,434,8,2,NA,1,2402,2405,1,1,2190,71,31,1675,400,30,6,2,NA,0,8990,4,8000,8000,243,51,600,25,1,2,4,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,4,"No"
"P","2023HU0570428",1,1,901,1,25,1019518,103,1,NA,1,NA,NA,2,NA,NA,0,2,2,1,2,2,2,2,25000,12,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,95000,1,NA,23,0,1,0,0,185000,40,52,1,NA,2,32,22,NA,1,NA,1,5506,NA,1,1,7270,96,55,NA,NA,NA,6,1,NA,0,2100,NA,185000,305000,9,501,900,25,2,1,4,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU0238375",1,2,201,1,25,1019518,34,1,NA,3,NA,NA,2,NA,NA,2,1,1,1,2,2,2,2,0,NA,NA,NA,2,1,2,2,2,2,2006,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,6200,1,NA,16,0,2,0,14400,0,NA,NA,2,NA,1,26,999,NA,NA,NA,6,NA,NA,1,1,7071,NA,NA,NA,NA,NA,1,1,NA,0,5400,4,0,20600,25,277,NA,NA,1,1,1,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0372016",1,1,402,1,25,1019518,35,1,NA,1,NA,2,2,NA,NA,0,1,2,2,2,2,2,2,0,12,2,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,0,2,0,0,45000,40,52,1,NA,2,50,935,NA,2,NA,1,6200,6201,1,1,4195,96,55,NA,NA,NA,6,1,NA,0,51,4,45000,45000,25,295,400,25,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU0447191",1,2,100,1,25,1019518,12,1,NA,NA,NA,NA,2,NA,NA,2,2,1,1,2,2,2,2,0,NA,NA,NA,2,1,2,2,2,2,1978,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,1,NA,16,0,2,0,8300,0,NA,NA,2,NA,1,939,999,NA,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,4,0,8300,25,158,NA,NA,1,1,1,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0918719",1,2,803,1,25,1019518,43,1,NA,1,NA,NA,NA,NA,NA,0,1,2,2,1,2,2,2,0,15,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,2,3,3,0,0,0,2,15,19,0,1,0,0,6000,15,30,1,NA,1,360,999,NA,1,NA,1,NA,NA,1,24,1370,193,115,NA,NA,NA,6,1,NA,0,5240,NA,6000,6000,25,39,800,25,1,1,3,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023GQ0030702",1,1,301,1,25,1019518,25,4,2005,4,NA,2,NA,NA,NA,0,1,2,2,2,2,2,2,0,6,NA,10,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,2,15,18,0,2,0,0,4700,17,36,1,2005,1,168,999,7,NA,NA,1,NA,NA,1,1,7870,81,41,NA,8100,6,6,2,NA,NA,4030,NA,4700,4700,218,NA,290,25,1,2,3,6,4023,10,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,4,"No"
"P","2023HU0639494",1,2,100,1,25,1019518,23,1,NA,1,NA,2,2,NA,NA,0,1,2,2,2,2,2,2,0,30,1,1,2,1,2,2,1,2,2016,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,0,2,0,0,100000,48,52,1,NA,1,50,995,NA,1,NA,1,2407,NA,1,1,3580,100,55,NA,NA,NA,1,1,NA,0,1106,1,100000,100000,36,501,100,25,1,2,4,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU1068826",1,2,1002,1,25,1019518,90,1,NA,NA,NA,NA,2,NA,NA,0,1,2,1,2,2,2,2,0,NA,NA,NA,2,1,2,2,1,2,1978,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,99000,1,NA,21,0,1,0,30500,0,NA,NA,2,NA,1,89,999,NA,NA,NA,6,2414,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,0,129500,44,501,NA,NA,1,1,3,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU1016255",1,1,506,1,25,1019518,57,1,NA,6,NA,NA,2,NA,NA,0,2,2,2,1,2,2,2,0,14,1,1,2,1,2,2,1,2,2007,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,80000,1,0,0,0,40,52,1,NA,2,142,129,NA,1,NA,1,6206,NA,1,1,7890,186,112,NA,NA,NA,1,1,NA,0,2350,NA,80000,80000,25,284,500,25,2,1,4,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU0184371",1,2,903,1,25,1019518,73,4,2010,1,1,2,2,NA,NA,2,2,1,2,2,2,2,2,0,NA,NA,NA,1,1,2,2,1,2,2018,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,1,NA,17,0,2,0,0,65000,40,50,2,2008,1,706,999,7,NA,NA,6,NA,NA,1,1,7270,NA,NA,2000,NA,NA,1,2,NA,0,2145,1,65000,65000,207,501,NA,NA,1,2,3,6,4000,5,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,4,"No"
"P","2023GQ0012607",1,1,1102,1,25,1019518,70,1,NA,NA,NA,2,2,NA,NA,0,2,2,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,18,0,2,0,0,0,NA,NA,NA,NA,1,84,999,NA,NA,NA,6,NA,NA,2,1,NA,NA,NA,NA,1290,25,6,1,NA,NA,NA,NA,0,0,25,NA,NA,NA,2,2,3,9,9000,28,0,0,0,0,2,1,0,1,NA,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1346379",1,4,403,1,25,1019518,314,1,NA,7,1,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,11,1,1,1,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,16,0,1,0,0,40000,40,40,NA,NA,1,84,999,NA,1,NA,1,NA,NA,1,1,6290,120,79,1210,NA,NA,6,1,NA,0,5940,NA,40000,40000,25,331,400,25,1,2,4,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1378623",1,2,803,1,25,1019518,43,5,NA,1,1,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,30,NA,3,1,1,2,1,1,2,2022,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,24,0,1,0,0,96000,40,52,1,2018,1,615,999,8,NA,NA,1,6108,NA,1,1,7460,100,55,1730,NA,NA,2,2,NA,0,1650,NA,96000,96000,210,501,600,25,1,2,4,6,4015,4,0,1,0,0,1,0,0,0,0,2,1,NA,NA,NA,4,"No"
"P","2023HU0771377",1,2,803,1,25,1019518,81,1,NA,1,NA,2,2,NA,NA,0,1,2,2,2,2,2,2,0,20,1,1,2,1,2,2,1,2,2020,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,0,2,0,0,200000,50,52,1,NA,2,235,94,NA,1,NA,1,5501,NA,1,17,6871,98,55,NA,NA,NA,1,1,NA,0,120,4,200000,200000,25,501,800,25,1,2,1,9,9000,29,0,0,0,0,2,0,1,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU0403960",1,1,1301,1,25,1019518,77,1,NA,6,NA,NA,2,NA,NA,2,2,1,1,2,2,2,2,5000,NA,NA,11,2,1,2,2,1,2,1968,1,2,0,0,0,0,1,0,0,0,3,5,3,3,3,0,0,0,1,NA,21,10000,1,0,14000,0,30,52,1,NA,1,11,999,NA,NA,NA,1,6004,NA,1,1,3980,NA,NA,NA,NA,NA,1,1,NA,0,8920,NA,10000,29000,25,287,1290,25,1,1,4,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,13,1,"No"
"P","2023HU0446799",1,1,802,1,25,1019518,105,1,NA,6,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,6,NA,10,2,3,1,2,1,2,2002,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,22,423000,1,0,0,0,50,52,1,NA,2,26,50,NA,NA,NA,1,2603,2602,1,1,7071,191,115,NA,NA,NA,4,1,NA,0,4920,NA,423000,423000,44,501,800,25,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU0461605",1,2,706,1,25,1019518,52,1,NA,NA,NA,NA,2,NA,NA,2,2,1,1,2,2,1,2,0,NA,NA,NA,2,1,2,2,1,2,1979,1,2,0,0,0,1,0,0,0,0,2,5,2,2,3,0,0,0,1,NA,23,0,1,0,30000,0,NA,NA,2,NA,1,22,999,NA,NA,NA,6,5501,1401,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,0,30000,25,501,NA,NA,1,1,1,1,1000,1,0,0,0,0,1,0,0,1,0,1,1,NA,NA,6,1,"No"
"P","2023HU1418761",1,1,201,1,25,1019518,131,1,NA,3,NA,2,2,NA,NA,0,1,2,2,2,2,2,2,0,4,3,1,2,1,2,2,2,2,2016,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,10800,0,0,1,NA,22,0,2,0,0,69000,35,52,1,NA,2,142,22,NA,3,NA,1,5201,2312,1,1,7860,94,55,NA,NA,NA,1,1,NA,0,2330,2,69000,79800,25,501,290,25,1,2,4,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU0604144",1,1,1103,1,25,1019518,66,1,NA,6,NA,NA,2,NA,NA,0,1,2,1,2,2,2,2,3000,45,2,1,2,1,2,2,1,2,1992,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,2000,1,NA,21,140000,2,0,0,0,40,52,1,NA,1,50,999,NA,2,NA,1,5507,NA,1,1,6992,133,82,NA,NA,NA,1,1,NA,0,4810,4,140000,145000,25,501,1100,25,1,1,3,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU0413078",1,2,506,1,25,1019518,63,1,NA,1,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,8,1,1,2,1,2,2,1,2,2004,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,18,0,1,0,0,80000,70,52,1,NA,1,22,999,NA,1,NA,1,NA,NA,1,1,7380,75,35,NA,NA,NA,1,1,NA,0,1031,NA,80000,80000,25,337,500,25,1,2,4,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0539554",1,1,607,1,25,1019518,116,1,NA,4,NA,NA,2,NA,NA,0,1,2,1,2,2,2,2,3600,NA,NA,NA,2,1,2,2,1,2,1981,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,48300,1,NA,22,0,1,0,0,0,NA,NA,2,NA,1,51,999,NA,NA,NA,6,2300,NA,1,1,7870,NA,NA,NA,NA,NA,1,1,NA,0,2205,NA,0,51900,25,501,NA,NA,1,1,1,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU0734009",1,4,403,1,25,1019518,50,1,NA,3,NA,NA,NA,NA,NA,0,1,2,2,2,2,2,2,0,30,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,16,0,1,0,0,48000,40,52,1,NA,2,50,931,NA,1,NA,1,NA,NA,1,1,9470,184,109,NA,NA,NA,6,1,NA,0,2006,NA,48000,48000,25,363,400,25,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0889859",1,3,904,1,25,1019518,92,1,NA,1,NA,NA,NA,NA,NA,0,2,2,2,1,2,2,2,0,35,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,3000,0,1,NA,16,0,1,0,0,10000,40,52,1,NA,2,22,50,NA,1,NA,1,NA,NA,1,1,8770,93,47,NA,NA,NA,6,1,NA,0,9620,NA,10000,13000,25,341,800,25,2,1,2,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0702735",1,1,607,1,25,1019518,47,4,2012,4,2,NA,2,NA,NA,0,2,2,1,2,2,2,2,0,9,1,1,1,3,2,2,2,2,1997,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,22,0,2,0,4800,14000,17,44,1,1994,1,171,999,6,1,NA,1,2305,NA,1,1,6770,113,73,1260,NA,NA,4,2,NA,0,2440,4,14000,18800,164,134,600,25,2,1,1,1,1000,1,0,0,0,0,1,0,0,1,0,2,1,NA,NA,NA,5,"No"
